route_id,calendar_id,shape_id,headsign,direction_id,block_id
15,15,33,,0,22fbe093-a291-451e-84d3-e8eb4f8271e6
19,15,43,,0,ad1a997e-3998-4c9f-af26-8a9693cf1b6d
16,15,49,,0,0bd0fcc4-763e-4516-b425-7b71599afa38
16,12,49,,0,1fb6087f-5298-43cd-8e0d-32660a663742
30,9,31,,0,62511bdd-7fb8-4015-b535-4f66b3b23901
32,12,50,,0,49ab9a15-2594-481d-9d66-baa9ad49092d
16,4,49,,0,7b3624cb-5556-49f7-b0ff-79c663710680
14,10,35,,0,87190839-6090-4723-96f2-12da2ce33911
35,10,38,,0,d6422a50-14f2-47c8-908c-4a2d21ea0c9b
32,10,50,,0,cc511959-f202-4de9-a289-b73765bc0111
28,12,47,,0,4badb403-0028-46f3-b065-e179a833adb0
28,13,47,,0,6afcdb8d-4a07-4021-ba3e-46db46d0bd2c
30,13,31,,0,14c7b9c6-96a9-4d4a-a566-63fa1950e3d3
19,7,43,,0,33da8620-4205-4b61-ac6e-cbf25dc83471
28,5,47,,0,946a1267-9706-44bb-b25f-cb133fea1cd3
28,13,47,,0,6afcdb8d-4a07-4021-ba3e-46db46d0bd2c
33,15,32,,0,28408704-1542-4507-94d1-3771dfe5ae11
28,13,47,,0,da1ffa3e-d506-4845-8523-fcefd6942eb8
27,13,41,,0,f1e68a54-5b8d-45fb-81fa-34b440aa1490
21,9,29,,0,1f8d815c-1f31-412a-930a-6ae268a95c94
33,13,32,,0,88fe2841-5b86-47a6-b721-097b55f8e8db
21,15,29,,0,34564ead-31f8-4888-be71-8e5c7fbb0732
28,7,47,,0,57ca34f9-05c9-43c4-9c7a-efd6cdf06529
19,12,43,,0,354ccb7b-6e62-4883-bea3-7416c2dfc11e
33,12,32,,0,6728a428-e3ad-4762-9c87-7f497b0260ed
32,4,50,,0,f51b28ed-f97f-4a54-a569-8f54788888d1
14,13,35,,0,796a4e81-1f83-4db9-a4e4-ec9fbe01bcea
23,13,34,,0,2f3f2b85-811e-4589-a849-c67e44f483cd
28,7,47,,0,953a8a5c-6806-42e9-b998-a2552a20f275
19,12,43,,0,524badb1-6e66-4515-8167-b417635c896a
35,11,38,,0,ec70c6dd-a5ea-4132-9a2e-7732b88b4737
28,12,47,,0,1d490127-0eef-422d-b892-255a5be2f08f
33,8,32,,0,1a0100a8-9892-4c05-99fc-4f9ac8f3648e
33,5,32,,0,2d7cee4d-e4a5-456d-a2bc-8dfa5dc650b5
25,7,39,,0,3036dc2c-648c-43b4-beba-c9fe98aaf977
32,10,50,,0,cc511959-f202-4de9-a289-b73765bc0111
14,5,35,,0,12da3465-33cd-489a-b9d3-06e89f2c70b9
35,10,38,,0,d6422a50-14f2-47c8-908c-4a2d21ea0c9b
35,13,38,,0,45d4569c-3afa-4377-9767-a85fac9d842f
19,7,43,,0,ef3afcdb-d0ca-4353-bd2d-e3ab6d93528f
30,15,31,,0,b334c5d2-f21f-4189-ac75-eb0ff996288f
35,13,38,,0,591c8993-e9d8-4da0-a3bd-6c2e0b09056b
16,15,49,,0,a6c84d00-54a1-43ac-bbbe-6af413ab1988
30,10,31,,0,4d0d87cf-7cf8-4f73-a00f-4782bcc8dfce
33,12,32,,0,c4b56fdb-3319-456f-93a5-2bc3720736cf
33,13,32,,0,88fe2841-5b86-47a6-b721-097b55f8e8db
14,13,35,,0,796a4e81-1f83-4db9-a4e4-ec9fbe01bcea
35,15,38,,0,135e0b08-9d5a-4be7-ab35-68644d93bc8a
21,8,29,,0,36cc94bc-74ff-406e-b3bf-b904d01fbf34
17,13,30,,0,3e910180-98cb-498f-8f38-1ddc3a6bf51e
19,15,43,,0,0da98aae-2623-4f24-8bbb-3fd0d385e16c
19,7,43,,0,ef3afcdb-d0ca-4353-bd2d-e3ab6d93528f
35,12,38,,0,84311558-d79c-4a07-9cb1-4a12fd67b027
33,13,32,,0,88fe2841-5b86-47a6-b721-097b55f8e8db
21,15,29,,0,6e6097c8-06d0-46bf-a78e-269231cde460
21,15,29,,0,58290d44-9cd2-4f0b-a639-de528fc951ce
30,7,31,,0,28397101-e2dd-470e-b5cc-3e1017e668f1
19,4,43,,0,cd77a4d2-f041-4879-978c-2632410ce0ce
14,5,35,,0,0af4f93a-b07f-40b4-a6f0-23fec08006b5
16,8,49,,0,4318ac8d-1220-4cc1-a377-719abec62e69
17,5,30,,0,76976361-3526-46c2-88e4-c76d5a977230
28,13,47,,0,9275392c-e5cb-4dcb-ace0-79e46dbc526f
21,8,29,,0,3af4fbd0-5bb5-40cb-b83c-a560751fdfc2
34,7,48,,0,858d0dfc-9e43-4d46-aa04-49eb609de6a0
30,13,31,,0,0673123d-5607-4db9-af42-e94b0a638eb2
35,5,38,,0,95fce024-b580-44d3-9278-2c46ed0c403d
16,4,49,,0,7b3624cb-5556-49f7-b0ff-79c663710680
19,15,43,,0,0da98aae-2623-4f24-8bbb-3fd0d385e16c
28,12,47,,0,233da5f6-bbb4-4d15-b17b-105e0fa6297f
28,15,47,,0,b2c8d867-0de7-4068-a67a-7c2ea958ce88
29,7,37,,0,953f5f36-9bdf-412c-b9fa-048e3441e271
19,12,43,,0,524badb1-6e66-4515-8167-b417635c896a
16,10,49,,0,d165f732-b42d-48ef-a8db-ebdadc38d41d
33,4,32,,0,f6fff602-36ae-495b-9584-2eae046f567c
19,11,43,,0,e430e163-487c-47a1-bb82-0073ac5b88b5
19,12,43,,0,c43315ed-95e6-4747-ab42-6d733c1dfd81
16,15,49,,0,0bd0fcc4-763e-4516-b425-7b71599afa38
33,13,32,,0,62b8b212-fe9a-4d0c-8710-e4df7ff9c7ce
28,5,47,,0,946a1267-9706-44bb-b25f-cb133fea1cd3
28,8,47,,0,0ea7c3f0-a69d-47b6-9730-36249403e649
26,4,45,,0,1f7873e9-84be-4dd4-b08c-c5f9d13f0b5e
32,8,50,,0,4911e8af-ff1a-4bff-941c-c544837418de
30,12,31,,0,0e809fc2-ddc2-4fac-bb47-a7dc3bc370cc
16,12,49,,0,1fb6087f-5298-43cd-8e0d-32660a663742
17,13,30,,0,3e910180-98cb-498f-8f38-1ddc3a6bf51e
19,4,43,,0,a7cd6b87-02fa-489a-9a4d-b56a2611cd77
30,7,31,,0,84dbc119-9ff5-4128-8579-8f166a046983
28,7,47,,0,aae142bb-7171-4708-9daa-9f0f518d1dfb
19,13,43,,0,2906f184-a51a-40a2-ac24-85e6ae4c79f5
14,5,35,,0,cea33080-6a26-4aaf-8823-09a630a64069
18,5,40,,0,5d311096-9ed7-44ae-80f7-c803949f6b0f
30,12,31,,0,3342a96a-76fe-42e2-9e64-4f41bdc53ced
19,11,43,,0,e430e163-487c-47a1-bb82-0073ac5b88b5
28,12,47,,0,654216e9-804c-472a-9f51-3201d1ee9e8f
32,13,50,,0,3bf225ed-3831-4232-9d93-dce65acb877a
21,15,29,,0,58290d44-9cd2-4f0b-a639-de528fc951ce
30,15,31,,0,2a673af6-215a-44f9-9f24-821fa2a0af73
16,8,49,,0,8c4709e6-3388-4c7b-a8d7-96617550424a
21,15,29,,0,34564ead-31f8-4888-be71-8e5c7fbb0732
19,4,43,,0,40b92189-2ec2-4c8a-b622-33fb1d16f041
33,4,32,,0,ce565cf3-f0ff-4813-bdbc-4512de9a12f0
19,13,43,,0,e58019ce-4088-4b8f-bb5d-cc1a28b6b0c6
28,7,47,,0,f2b5676e-d80c-4c98-a130-42b35b0280a4
19,14,43,,0,e1201368-b87d-4ebd-8332-fa4545695bb6
18,12,40,,0,7cd17e06-9655-4d8c-9ed8-e1e4f64e3028
16,5,49,,0,01dbba6d-2824-4ee6-b32e-28cae94b1f79
16,5,49,,0,25ad5d04-ae0f-4ab2-9399-b8b527737436
16,12,49,,0,9f509958-bdaf-4145-b21a-c635b06224d4
23,12,34,,0,cfd07411-0ba7-49d5-a205-2c10bb3d1c90
17,5,30,,0,abad869b-d850-4faa-b859-132517f962d0
19,10,43,,0,bc905909-a41f-44e2-a90f-ed1c0a11758d
16,12,49,,0,9f509958-bdaf-4145-b21a-c635b06224d4
18,7,40,,0,c00f2796-9249-4343-abad-d34948d028ad
16,8,49,,0,8c4709e6-3388-4c7b-a8d7-96617550424a
19,12,43,,0,5eeb7107-012d-487f-aa2f-ed03ad77ff9a
28,13,47,,0,6afcdb8d-4a07-4021-ba3e-46db46d0bd2c
23,15,34,,0,41e62829-c60f-4580-b84b-bd6c77b5ccd4
19,11,43,,0,47a8ee18-51f8-4d68-9bb4-b5fb27a6795b
16,10,49,,0,bcb6a318-36f4-46dd-a6ce-95f0adabdd71
25,15,39,,0,97373f17-5a2f-414e-aa40-7fa08d2e2a20
14,12,35,,0,49237524-9e30-4419-a36a-271fd6e8336b
15,9,33,,0,c63ae381-af19-4dab-bf91-109cef053db4
32,10,50,,0,cc511959-f202-4de9-a289-b73765bc0111
35,13,38,,0,020f93a0-8dd9-46f2-b3e8-97a12cfbe0c2
16,5,49,,0,de530fd6-7545-4856-96c4-45c0afc28dea
21,5,29,,0,a6a85e6a-8a88-46b9-ba4a-6e5a8087a486
16,9,49,,0,48b01177-5cf8-4ae7-9e6e-131aca580a9f
21,10,29,,0,1db0be53-7455-4236-b7f3-f33d91f2ae63
32,9,50,,0,abec009f-d033-489a-8f70-5c855a9292d6
18,5,40,,0,83daccb1-d230-4079-8146-90f4e749bf04
28,8,47,,0,0ea7c3f0-a69d-47b6-9730-36249403e649
28,15,47,,0,81700c07-c4ef-49ff-81ae-9df71dac885d
19,12,43,,0,524badb1-6e66-4515-8167-b417635c896a
17,13,30,,0,ba8a0a90-6d6b-469e-9fa3-e0b7fddaf1ce
29,5,37,,0,28f7ed2b-81ec-48d4-bcd1-936f5063483a
34,15,48,,0,2bde684e-395a-4d0b-8b22-5e89cf876d9d
14,13,35,,0,86e38ff9-73d9-4b2c-b410-68041e964527
19,14,43,,0,ac17d9e0-60ac-4437-a068-bc89c571c679
28,12,47,,0,4badb403-0028-46f3-b065-e179a833adb0
19,7,43,,0,0fa80f2a-2b8d-4e15-bac3-046d9346dcf3
32,8,50,,0,4911e8af-ff1a-4bff-941c-c544837418de
19,12,43,,0,524badb1-6e66-4515-8167-b417635c896a
35,13,38,,0,45d4569c-3afa-4377-9767-a85fac9d842f
35,7,38,,0,031e5f83-0bbd-4796-a030-a5afc93dc7ac
35,14,38,,0,6ed13fb7-3bd0-4ac7-a9da-e16aada81e37
32,7,50,,0,24209292-00af-4b64-bcd9-a0b4566f452f
29,15,37,,0,07c7ae8e-0788-49ff-afa8-09cb5b6cba6b
19,15,43,,0,7481269c-a906-48de-ac6e-0c1f8bc9677d
28,15,47,,0,b2c8d867-0de7-4068-a67a-7c2ea958ce88
18,9,40,,0,50b5f886-8b75-477b-a34c-77b5630fd5bc
21,5,29,,0,71ea18b8-1e18-4312-92b4-e6eba56f0667
29,12,37,,0,e30ad545-26ab-4d60-bfd7-10588bb602f6
28,13,47,,0,da1ffa3e-d506-4845-8523-fcefd6942eb8
16,12,49,,0,1fb6087f-5298-43cd-8e0d-32660a663742
28,8,47,,0,ebeff2e6-cc91-428e-b61f-e7fe09f51afb
21,5,29,,0,a6a85e6a-8a88-46b9-ba4a-6e5a8087a486
19,4,43,,0,1f7c0a44-9e6a-4515-971f-9e014870d39a
16,5,49,,0,5ef6b0ab-faf3-49d1-8345-13f74d7c6949
25,9,39,,0,8902bbe9-a828-4641-9304-2537ebd09449
28,4,47,,0,c3a835b7-fa9c-41ce-8ece-079c336ede90
19,13,43,,0,e58019ce-4088-4b8f-bb5d-cc1a28b6b0c6
28,13,47,,0,da1ffa3e-d506-4845-8523-fcefd6942eb8
19,4,43,,0,1f7c0a44-9e6a-4515-971f-9e014870d39a
19,12,43,,0,354ccb7b-6e62-4883-bea3-7416c2dfc11e
19,12,43,,0,2254a8a6-521c-41a2-93d3-856497970ffc
30,4,31,,0,6a2214b8-5243-4ffc-969f-185571c24bd4
28,4,47,,0,89186677-f41a-4573-bbda-257fea5013f8
21,7,29,,0,399c81c2-c129-4a74-b783-f85e17b1c9d2
23,13,34,,0,2f3f2b85-811e-4589-a849-c67e44f483cd
19,14,43,,0,13ec0272-cf21-4fb5-b319-855d9a709f9c
14,4,35,,0,0fca7a24-bf3f-471a-8fbe-dfccf0543a85
19,4,43,,0,a7cd6b87-02fa-489a-9a4d-b56a2611cd77
19,4,43,,0,44bac97b-5908-46fd-9e77-6be10959a9f8
16,8,49,,0,d8cc2e95-ff37-441b-8ec0-ba26f61f767e
28,15,47,,0,b2c8d867-0de7-4068-a67a-7c2ea958ce88
16,5,49,,0,25ad5d04-ae0f-4ab2-9399-b8b527737436
35,13,38,,0,020f93a0-8dd9-46f2-b3e8-97a12cfbe0c2
18,5,40,,0,ec80609c-1298-469b-ba4b-2e10d1e7929f
29,4,37,,0,ae8b6523-757d-45c5-850e-b65e0afd3c80
30,15,31,,0,b334c5d2-f21f-4189-ac75-eb0ff996288f
32,8,50,,0,4911e8af-ff1a-4bff-941c-c544837418de
19,4,43,,0,a7cd6b87-02fa-489a-9a4d-b56a2611cd77
34,7,48,,0,858d0dfc-9e43-4d46-aa04-49eb609de6a0
19,7,43,,0,d8d9a653-83da-4204-a91d-b54380c0540c
34,12,48,,0,c778869a-d0a7-4738-8563-5ab37eb24025
17,12,30,,0,ba5af95a-b54a-4d94-8b68-966b227bcf4e
25,8,39,,0,833259f4-b9d8-4e78-b238-3e9a2a085a03
28,4,47,,0,53fd82ca-8add-49bd-9692-3f80e136fd5d
21,4,29,,0,c01d9381-1203-41c3-9759-f72f69445f89
19,10,43,,0,bc905909-a41f-44e2-a90f-ed1c0a11758d
18,5,40,,0,5d311096-9ed7-44ae-80f7-c803949f6b0f
29,5,37,,0,28f7ed2b-81ec-48d4-bcd1-936f5063483a
14,12,35,,0,6931cc53-39ba-4449-90ac-b517c6c49192
16,9,49,,0,8ef60706-cfbf-4d4b-a3f6-406240d51e14
18,13,40,,0,290ac543-e980-43a8-8b07-94fbd44cf89d
29,4,37,,0,169b09b3-4994-4730-89c0-2688dbb13214
30,12,31,,0,062431a9-6b7c-42fd-a754-1cc513dab836
32,4,50,,0,f51b28ed-f97f-4a54-a569-8f54788888d1
30,12,31,,0,3342a96a-76fe-42e2-9e64-4f41bdc53ced
28,4,47,,0,5b87238d-759c-460b-a96e-1e9a82f37385
21,8,29,,0,3af4fbd0-5bb5-40cb-b83c-a560751fdfc2
28,9,47,,0,54b43b00-5140-4ab3-879b-48b5349bf2db
18,4,40,,0,60577b43-1633-4cf1-bc9b-a55fa4ae20d0
25,12,39,,0,0ba1ed6d-11ac-4674-8c2e-86b79fabb630
16,7,49,,0,7017f8ed-4b43-469c-92d0-5aab48c2aefd
28,13,47,,0,da1ffa3e-d506-4845-8523-fcefd6942eb8
35,7,38,,0,ece63263-1f21-46dc-b446-3e7ff1e18ed0
14,7,35,,0,dde2a04e-6e2f-4b1c-8343-4c06ce88867d
28,4,47,,0,89186677-f41a-4573-bbda-257fea5013f8
19,4,43,,0,44bac97b-5908-46fd-9e77-6be10959a9f8
35,10,38,,0,37f6872c-066c-4e87-b199-a52ffc0837ba
19,10,43,,0,bc905909-a41f-44e2-a90f-ed1c0a11758d
35,15,38,,0,135e0b08-9d5a-4be7-ab35-68644d93bc8a
21,13,29,,0,159c43a1-edf1-43cf-acc9-a7837980bccb
19,7,43,,0,a22f5f6b-775b-427a-ac24-3bb879a16520
17,8,30,,0,fd231d0f-5db3-4f58-8bd5-30a96e4ce61b
19,13,43,,0,e58019ce-4088-4b8f-bb5d-cc1a28b6b0c6
33,15,32,,0,80de3bfb-7bf6-400f-99b0-5b0fc72ca230
19,12,43,,0,c43315ed-95e6-4747-ab42-6d733c1dfd81
32,8,50,,0,1894aa1d-63c3-419d-9242-453643be32d2
25,12,39,,0,0ba1ed6d-11ac-4674-8c2e-86b79fabb630
17,4,30,,0,5262b47a-01e6-4fdd-a531-448b2ceaaf46
35,15,38,,0,135e0b08-9d5a-4be7-ab35-68644d93bc8a
17,7,30,,0,3ea0e50c-d585-44b9-a284-2455958cb938
18,12,40,,0,da444451-d6fe-4bb2-bef0-e581d713af8a
28,15,47,,0,4d466e2c-8df9-48d2-a7e1-40274336a065
32,15,50,,0,2374d7a4-4040-402e-9f97-ddab6659dc1d
25,13,39,,0,2fa54379-b61d-4c05-9e03-8305f39ba303
26,12,45,,0,83648e9b-bd19-4c3f-95b4-8212368156dc
19,14,43,,0,e1201368-b87d-4ebd-8332-fa4545695bb6
18,7,40,,0,3b28db6f-f16a-41b1-bc5e-d90503a7328c
19,7,43,,0,853114be-677b-4f6b-8660-5119a04ab16c
16,12,49,,0,9f509958-bdaf-4145-b21a-c635b06224d4
29,13,37,,0,e421d2b5-c566-42f2-b1d5-474c2c5fc419
30,5,31,,0,36eb1840-7741-42bf-9dce-18246e43a481
29,5,37,,0,565a864e-2cd7-4d60-b4bb-40ed7effec2f
30,15,31,,0,2a673af6-215a-44f9-9f24-821fa2a0af73
16,8,49,,0,8c4709e6-3388-4c7b-a8d7-96617550424a
16,5,49,,0,01dbba6d-2824-4ee6-b32e-28cae94b1f79
19,12,43,,0,dcd1b39d-04e6-4640-8ad3-b13a23545f14
14,5,35,,0,0af4f93a-b07f-40b4-a6f0-23fec08006b5
21,15,29,,0,6e6097c8-06d0-46bf-a78e-269231cde460
28,15,47,,0,4fd0b07d-756b-4c2a-886e-e37ac0545755
29,15,37,,0,f523fb3d-9c60-40e4-8e8e-5a6bfc89be2b
30,4,31,,0,57c54022-cf77-4dc9-926a-8d5b2ce28b45
28,8,47,,0,0ea7c3f0-a69d-47b6-9730-36249403e649
26,5,45,,0,821a43b5-7f6f-4466-b5f5-059e9842ef6c
25,15,39,,0,88e0e365-734d-4647-a7e6-97a9d2dabacc
16,13,49,,0,71c91544-c8a9-47a1-a0dc-00183936441f
32,7,50,,0,24209292-00af-4b64-bcd9-a0b4566f452f
17,5,30,,0,76976361-3526-46c2-88e4-c76d5a977230
29,5,37,,0,d25b17e2-c040-46c2-8a43-d911a112b0c5
29,13,37,,0,e421d2b5-c566-42f2-b1d5-474c2c5fc419
33,10,32,,0,2751f457-1bfc-411a-819b-140bb832c92b
28,12,47,,0,1d490127-0eef-422d-b892-255a5be2f08f
35,12,38,,0,20e8fb8c-f5a2-4ebe-903a-cc7c3592edf6
28,4,47,,0,89186677-f41a-4573-bbda-257fea5013f8
19,15,43,,0,ad1a997e-3998-4c9f-af26-8a9693cf1b6d
19,12,43,,0,524badb1-6e66-4515-8167-b417635c896a
29,7,37,,0,468c641e-805b-4895-bcf5-651be2a43804
21,10,29,,0,9ea49d9c-50fd-4146-a8fe-7adac29b9d4d
19,7,43,,0,853114be-677b-4f6b-8660-5119a04ab16c
28,5,47,,0,2fb62efa-6af2-442f-8b18-9d2783282faf
19,15,43,,0,7481269c-a906-48de-ac6e-0c1f8bc9677d
26,4,45,,0,f061d194-f6a2-4205-bb3e-314356bd83e3
28,4,47,,0,e3376201-557f-4866-9586-c913afa6302e
19,7,43,,0,a22f5f6b-775b-427a-ac24-3bb879a16520
25,7,39,,0,080be6d5-b74a-42d3-8ed6-87175158cb5b
16,4,49,,0,7b3624cb-5556-49f7-b0ff-79c663710680
16,12,49,,0,1fb6087f-5298-43cd-8e0d-32660a663742
16,4,49,,0,9c90a2ec-676c-456c-be7e-60a8d5ccb9c7
14,5,35,,0,dd2510fa-d6f4-4c16-b195-1b2370c04304
28,13,47,,0,6afcdb8d-4a07-4021-ba3e-46db46d0bd2c
29,15,37,,0,c67b3341-aba9-4708-913d-9387567f93c2
25,9,39,,0,8902bbe9-a828-4641-9304-2537ebd09449
28,4,47,,0,53fd82ca-8add-49bd-9692-3f80e136fd5d
14,13,35,,0,42591e8e-6374-4f38-9d44-a8fcea2180ab
25,15,39,,0,97373f17-5a2f-414e-aa40-7fa08d2e2a20
28,13,47,,0,cb3d1c98-643f-445d-89fc-687d6d1b4b03
16,12,49,,0,1fb6087f-5298-43cd-8e0d-32660a663742
21,13,29,,0,098b6e18-730d-4931-b852-b117af93d51a
16,15,49,,0,7605442e-bc4d-439c-9e39-8eaa11ef706d
28,13,47,,0,9275392c-e5cb-4dcb-ace0-79e46dbc526f
21,10,29,,0,9ea49d9c-50fd-4146-a8fe-7adac29b9d4d
14,12,35,,0,49717df5-f50a-4b78-b9c6-55d3d7cab199
35,10,38,,0,d6422a50-14f2-47c8-908c-4a2d21ea0c9b
21,15,29,,0,34564ead-31f8-4888-be71-8e5c7fbb0732
19,11,43,,0,e430e163-487c-47a1-bb82-0073ac5b88b5
35,13,38,,0,020f93a0-8dd9-46f2-b3e8-97a12cfbe0c2
19,13,43,,0,3c388657-2f13-49df-bc68-b2645fbbf732
25,5,39,,0,66d3c4dd-0778-4a23-9a33-5e86fa15ccde
14,12,35,,0,bd3cbb93-c17b-452d-ada0-67299684c722
32,8,50,,0,4911e8af-ff1a-4bff-941c-c544837418de
16,12,49,,0,26c7522b-d85a-4891-8ab3-31ea48bbb2e7
33,4,32,,0,26533625-69c2-4fb7-bfc3-63c642160cf0
20,5,44,,0,ae779a26-a048-473a-9100-2f3d70285eb7
21,4,29,,0,2b4feb7f-a4ba-4d73-8cae-9c5649ad73c8
19,13,43,,0,84a05047-cca1-418d-b99c-6e850b4e0e91
28,5,47,,0,e9dff04e-2ce9-4a13-9ad6-e10e192dabac
19,15,43,,0,7481269c-a906-48de-ac6e-0c1f8bc9677d
19,7,43,,0,33da8620-4205-4b61-ac6e-cbf25dc83471
19,11,43,,0,47a8ee18-51f8-4d68-9bb4-b5fb27a6795b
29,15,37,,0,07c7ae8e-0788-49ff-afa8-09cb5b6cba6b
16,9,49,,0,8ef60706-cfbf-4d4b-a3f6-406240d51e14
25,5,39,,0,4815c613-310b-4fe3-9df3-02245fd270fa
28,7,47,,0,af5cf3ce-46ca-4c9e-87a6-b14f4df8f322
28,15,47,,0,81700c07-c4ef-49ff-81ae-9df71dac885d
35,5,38,,0,5e7b50ee-6a92-4706-b8d8-141182e5eb4b
17,13,30,,0,ba8a0a90-6d6b-469e-9fa3-e0b7fddaf1ce
28,4,47,,0,e3376201-557f-4866-9586-c913afa6302e
14,12,35,,0,49717df5-f50a-4b78-b9c6-55d3d7cab199
16,15,49,,0,0bd0fcc4-763e-4516-b425-7b71599afa38
16,7,49,,0,51ba9720-d443-4669-bdd8-023ae55130d3
19,10,43,,0,bc905909-a41f-44e2-a90f-ed1c0a11758d
14,7,35,,0,bc66c4c5-3c85-451d-bef7-60a30835538b
21,5,29,,0,e9bb1156-4574-4123-95aa-9c4617459412
34,13,48,,0,d91a95db-2d15-4ce0-aa9a-6bd76db67b42
34,5,48,,0,98275a91-455c-4abc-a0e9-45c91c3fc0fd
18,11,40,,0,c330fb7d-8519-4dfb-90c3-3464c2bde1c4
16,15,49,,0,a6c84d00-54a1-43ac-bbbe-6af413ab1988
18,15,40,,0,c555aefc-2973-40f7-a131-abe547b93732
28,13,47,,0,e8c90ddd-85a5-4429-ab13-0263a4f9fde8
34,13,48,,0,d91a95db-2d15-4ce0-aa9a-6bd76db67b42
28,9,47,,0,bfc73db2-8eff-438a-a921-9c43d290f78d
14,7,35,,0,5af56dd6-85ce-48cd-824d-fb2f65a5ef9e
25,7,39,,0,080be6d5-b74a-42d3-8ed6-87175158cb5b
20,10,44,,0,7a93b0cf-08ad-49e8-b7cb-89b929a1fbfd
29,12,37,,0,edf15d57-4beb-4813-bc1d-510968b00b95
32,12,50,,0,49ab9a15-2594-481d-9d66-baa9ad49092d
17,7,30,,0,3ea0e50c-d585-44b9-a284-2455958cb938
19,12,43,,0,5eeb7107-012d-487f-aa2f-ed03ad77ff9a
23,9,34,,0,6d2c72c3-87b6-47d5-ae2c-ff0598af2e59
28,7,47,,0,6bb0d8e4-03ec-487a-aac9-f3612eb83a4b
33,7,32,,0,72334901-3339-411a-a9db-d0cefabe3c51
19,11,43,,0,47a8ee18-51f8-4d68-9bb4-b5fb27a6795b
19,12,43,,0,524badb1-6e66-4515-8167-b417635c896a
28,12,47,,0,233da5f6-bbb4-4d15-b17b-105e0fa6297f
19,14,43,,0,e1201368-b87d-4ebd-8332-fa4545695bb6
30,13,31,,0,07443d76-0a50-4422-907b-8ccb81ecbcd4
16,10,49,,0,d165f732-b42d-48ef-a8db-ebdadc38d41d
19,8,43,,0,0335f337-ba83-44f4-ac9d-dee2530f3ff3
19,5,43,,0,492297ec-1b00-487f-8e47-2abe7fc7bd79
16,4,49,,0,7b3624cb-5556-49f7-b0ff-79c663710680
33,13,32,,0,62b8b212-fe9a-4d0c-8710-e4df7ff9c7ce
35,11,38,,0,ec70c6dd-a5ea-4132-9a2e-7732b88b4737
14,7,35,,0,c8a6efa4-3955-415e-a7aa-dd34481c011e
14,5,35,,0,0af4f93a-b07f-40b4-a6f0-23fec08006b5
16,7,49,,0,9b423fcc-be8b-4394-b91d-7e97010fae82
25,13,39,,0,2fa54379-b61d-4c05-9e03-8305f39ba303
14,10,35,,0,1cda57d2-d7b0-4d49-8bb4-3fd6e60b873d
34,15,48,,0,2bde684e-395a-4d0b-8b22-5e89cf876d9d
30,12,31,,0,e2430ed3-82e2-4ba6-a559-ec4971c2af76
19,4,43,,0,0aa48605-003d-4b41-a73f-f5b556130842
25,4,39,,0,286812c8-765a-4cbb-b72f-c7b309b8bdf9
33,12,32,,0,a8e0bfa1-e269-400e-8a14-e20b6e70d603
35,13,38,,0,591c8993-e9d8-4da0-a3bd-6c2e0b09056b
28,4,47,,0,92488437-0fa7-41a9-b6c9-7df6e59293ea
14,7,35,,0,5af56dd6-85ce-48cd-824d-fb2f65a5ef9e
19,5,43,,0,492297ec-1b00-487f-8e47-2abe7fc7bd79
20,10,44,,0,7a93b0cf-08ad-49e8-b7cb-89b929a1fbfd
16,13,49,,0,77adf90a-e7bf-4a0f-9496-8059bc2b096c
28,12,47,,0,e20f5475-8cbf-4a32-981f-09b857393c90
21,13,29,,0,159c43a1-edf1-43cf-acc9-a7837980bccb
25,4,39,,0,c0139295-06ee-445d-9d59-7597ed2ffcd0
28,12,47,,0,1d490127-0eef-422d-b892-255a5be2f08f
28,15,47,,0,81700c07-c4ef-49ff-81ae-9df71dac885d
25,12,39,,0,cdf3185d-dbdf-402d-9678-deeefd7c8e98
28,7,47,,0,af5cf3ce-46ca-4c9e-87a6-b14f4df8f322
28,5,47,,0,e9dff04e-2ce9-4a13-9ad6-e10e192dabac
19,13,43,,0,84a05047-cca1-418d-b99c-6e850b4e0e91
33,12,32,,0,7250121d-2ccc-4f88-9cab-2bbe63e1f632
29,7,37,,0,3d8a002b-4eec-4fa3-a0e2-04c3d1175773
20,10,44,,0,7a93b0cf-08ad-49e8-b7cb-89b929a1fbfd
19,12,43,,0,78d6d23a-844f-4414-9d45-4b9ba5118bcc
28,5,47,,0,946a1267-9706-44bb-b25f-cb133fea1cd3
19,8,43,,0,0335f337-ba83-44f4-ac9d-dee2530f3ff3
21,10,29,,0,9ea49d9c-50fd-4146-a8fe-7adac29b9d4d
19,8,43,,0,0335f337-ba83-44f4-ac9d-dee2530f3ff3
20,10,44,,0,7a93b0cf-08ad-49e8-b7cb-89b929a1fbfd
16,12,49,,0,261e3944-70df-4a89-887d-56c951d600f1
30,7,31,,0,0b6ff294-3fc7-4b3f-9344-795e5e086bf1
28,4,47,,0,92488437-0fa7-41a9-b6c9-7df6e59293ea
33,12,32,,0,7250121d-2ccc-4f88-9cab-2bbe63e1f632
19,12,43,,0,524badb1-6e66-4515-8167-b417635c896a
14,5,35,,0,cea33080-6a26-4aaf-8823-09a630a64069
25,5,39,,0,4815c613-310b-4fe3-9df3-02245fd270fa
30,4,31,,0,0dc4cb42-a9fb-48ad-9e39-589ef94695f9
28,12,47,,0,1d490127-0eef-422d-b892-255a5be2f08f
